"Id";"Name";"YearRange";"ReleaseDate";"Director";"Creator";"Cast";"Duration";"RatingValue";"ContentRating";"Genre";"Url";"Description"
"ils_se_marierent_et_eurent_beaucoup_denfants_2005";"Happily Ever After";"2004 2005 2006";"Apr 8, 2005 Wide";"Maryo J. De los Reyes,Yvan Attal";"Yvan Attal";"Charlotte Gainsbourg,Yvan Attal,Alain Chabat,Alain Cohen,Emmanuelle Seigner,Anouk Aimée,Claude Berri,Johnny Depp,Angie David,Aurore Clement,Marie-Sophie Wilson,Stéphanie Murat,Dion Ignacio,Jade Lopez,John Prats,Keempee de Leon,Maxene Magalona,Nadine Samonte,Nash Aguas,Rainier Castillo,Tyron Perez,Yasmien Kurdi,Sébastien Vidal,Chloé Combret,Marie-Sophie Wilson-...";;"6/10,6.1/10";"Unrated";"Drama,Musical & Performing Arts,Art House & International,Science Fiction & Fantasy,Comedy";"http://www.rottentomatoes.com/m/ils_se_marierent_et_eurent_beaucoup_denfants_2005/";"Writer, director, and actor Yvan Attal takes another look at the ups and downs of love and monogamy in this biting romantic comedy. Vincent (Yvan Attal), Fred (Alain Cohen), and Georges (Alain Chabat) are three Parisian men in their early forties who are coming to the unfortunate realization that their love lives are not what they dreamed of in their youth. Vincent is married to Gabrielle (Charlotte Gainsbourg), and while there's still some spark left in their marriage, it usually appears only,after an argument. Vincent is having a furtive affair with a beautiful woman (Angie David), while Gabrielle is tempted to do the same when a handsome man in a record shop (Johnny Depp) begins silently flirting with her. Fred is the bachelor of the group, and seems to have an endless parade of women passing through his bedroom, but no one misses the fact that he longs for the sort of long-term relationship that has so far evaded him. And Georges is reaching the end of his rope with his wife, Nathalie (Emmanuelle Seigner), an abrasive feminist who insists on making every aspect of their lives a political matter, but lacking the courage to break up with her, Georges deals with his feelings in the traditional manner -- he buys a new car. Happily Ever After was Attal's first project as writer and director after his international hit Ma Femme Est une Actrice.~ Mark Deming, All Movie Guide"
"bruce_lee_the_true_story";"Li Hsiao Lung chuan chi (Bruce Lee: True Story)";"1976 1977 1978";"Aug 1, 1977 Wide";"Ng See Yuan,See-Yuen Ng";;;;;"PG";"Drama,Action & Adventure,Art House & International,Special Interest";"http://www.rottentomatoes.com/m/bruce_lee_the_true_story/";"A highly fictionalized biography of the famous Bruce Lee, this movie traces his college life, his marriage to Linda Lee, his relationship with his master, and his untimely death."
"marvels_the_avengers";"Marvel's The Avengers";"2011 2012 2013";"May 4, 2012 Wide";"Joss Whedon";"Zak Penn,Joss Whedon";"Robert Downey Jr.,Chris Evans,Mark Ruffalo,Chris Hemsworth,Scarlett Johansson,Jeremy Renner,Tom Hiddleston,Clark Gregg,Cobie Smulders,Stellan Skarsgard,Samuel L. Jackson,Gwyneth Paltrow,Paul Bettany,Alexis Denisof,Tina Benko,Jerzy Skolimowski,Kirill Nikiforov,Jeff Wolfe,M'Laah Singh,Rashmi Rustagi,Powers Boothe,Jenny Agutter,Arthur Darbinyan,Donald Li,Warren Kole,Alicia Sixtos,Jesse Garcia,Maximiliano Hernande...,Dieter Riesle,Kenneth Tigar,Walter Perez,Harry Dean Stanton,Josh Cowdery,Ashley Johnson,Katsumi Komatsu,Yumiko Komatsu,Momoko Komatsu,Robert Clohessy,Enver Gjokaj,Fernanda Toker,Andrea Vecchio,Robin Swoboda,Brent McGee,Jamie McShane,Michael Zhang,William Christopher ...,Kelley Robins Hicks,Romy Rosemont,James Eckhouse,Stan Lee,Thomas Roberts,Pat Kiernan,Damion Poitier,Thomas Webb,Don Cheadle";;"8/10,7.8/10";"PG-13 (for intense sequences of sci-fi violence and action throughout, and a mild drug reference)";"Action & Adventure,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/marvels_the_avengers/";"Marvel Studios presents Marvel's The Avengers-the Super Hero team up of a lifetime, featuring iconic Marvel Super Heroes Iron Man, The Incredible Hulk, Thor, Captain America, Hawkeye and Black Widow. When an unexpected enemy emerges that threatens global safety and security, Nick Fury, Director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins.,-- (C) Marvel"
"auteur_theory";"The Auteur Theory";"1998 1999 2000";"Nov 3, 1999 Wide";"Evan Oppenheimer";;;;"";"Unrated";"Mystery & Suspense,Comedy";"http://www.rottentomatoes.com/m/auteur_theory/";"Evan Oppenheimer writes and directs this Ten Little Indians-style murder mystery set in a student film festival. A British documentary filmmaker (Alan Cox) shows up at the festival just in time to discover a number of student directors turning up dead. Highlights include clips from student films including a Hindu version of Pulp Fiction (1994)."
"apex";"A.P.E.X.";"1993 1994 1995";"Feb 1, 1994 Wide";"Bobby Roth,Phillip J. Roth,Philip J. Roth";"Ronald Schmidt,Gian-Carlo Scandiuzzi,Phillip J. Roth";"Richard Keats,Mitchell Cox,Mitch Cox,Lisa Ann Russell,Marcus Aurelius,Adam Lawson,David Jean Thomas,Brian Richard Peck,Anna B. Choi,Kristin Norton,Jay Irwin,Robert Tossberg,Kathy Lambert,Kareem H. Captan,Merle Nicks,Phillip J. Bartell,Randy Kagan,Joe Zimmerman,Tony Gugliuzza,Jose Ontiveros,Natasha Roth,Suzi Mealing,J. Bartel,Richard Hench,Jeffré Phillips,Robert J. Marino,Gary Moran,Joseph Zimmerman,Gordon Capps,Jack Barrett Phelan,Steven Michael,Todd James,Eric Gordon,Tom Fellon,Rich Kennedy";"1 hr. 43 min.";"";"R";"Action & Adventure,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/apex/";"A scientist from the 21st century travels back in time to repair a defective robot probe but ends up unwittingly changing the present in this sci-fi adventure. After his actions, the scientist must deal with a worldwide viral epidemic and an oppressive robot army."
"new_years_eve_2011";"New Year's Eve";"2010 2011 2012";"Dec 9, 2011 Wide";"Garry Marshall";"Katherine Fugate";"Halle Berry,Jessica Biel,Abigail Breslin,Robert De Niro,Josh Duhamel,Hector Elizondo,Katherine Heigl,Ashton Kutcher,Seth Meyers,Lea Michele,Sarah Jessica Parker,Michelle Pfeiffer,Til Schweiger,Hilary Swank,Chris 'Ludacris' Bri...,Sofía Vergara,Ryan Seacrest,Zac Efron,Alyssa Milano,Charlotte Marshall-F...,Sienna Miller,Fiona Choi,Mary Marguerite Kean...,Jon Bon Jovi,Michael Mandell,Patrick Reale,Cary Elwes,Common,Barbara Marshall,Sarah Paulson,Carla Gugino,Amber Bela Muse,Peter Allen Vogt,Ross Ryman,Kal Parekh,Russell Peters,Serena Poon,Sarge,James Belushi,Lillian Lifflander,Jake T. Austin,Mara Davi,Jaclyn Miller,Cassidy Reiff,Nat Wolff,Kendra Jain,Julia Randall,Christian Fortune,Tatyana Disla,Chealy Phuong,Chealy Phoung,Marvin Braveman,Alexandra Rose Guthy,Denise Violante,Katherine McNamara,Norman Bukofzer,Beth Kennedy,Joey McIntyre,Jackie Seiden,Sean O'Bryan,Larry Miller,Jack McGee,Yeardley Smith,Benjamin McGowan,Jon-Christian Costab...,Juliette Angelo,Penny Marshall,Drena De Niro,Vanessa Mendoza,Christine Lakin,Sandra Taylor,Shea Curry,Earl Rose,Johnny Debrito,Samuel Mitchell,Amare Stoudemire,Cherry Jones,Kathleen Marshall,Joey Sorge,Rob Nagle,Matthew Walker,Wedil David,David Valcin,Stephanie Fabian,Patrick Collins,Pat Battle,Tom Hines,Greg Wilson,Anna White,Sam Marshall,Susan Silver,Emily Moss Wilson,Bob Weston,Lucy Woodward,Stephanie Alexander,Nicole Sobchack,Anna Kulinova,Rylie J. Neale,Lily Marshall-Fricke...,Lori Marshall,Ludacris,Matt Walker,Juliette Allen-Angel...,Anna Aimee White";;"3.1/10,3/10";"PG-13 (for language including some sexual references)";"Comedy,Romance";"http://www.rottentomatoes.com/m/new_years_eve_2011/";"New Year's Eve celebrates love, hope, forgiveness, second chances and fresh starts, in the intertwining stories told amidst the pulse and promise of New York City on the most dazzling night of the year. -- (C) Warner Bros"
"letters_to_juliet";"Letters to Juliet";"2009 2010 2011";"May 14, 2010 Wide";"Gary Winick";"Jose Rivera,Tim Sullivan";"Amanda Seyfried,Vanessa Redgrave,Chris Egan,Gael García Bernal,Marcia de Bonis,Luisa Ranieri,Franco Nero,Oliver Platt,Marina Massironi,Lydia Biondi,Milena Vukotic,Luisa De Santis,Ashley Lilley,Giordano Formenti,Paolo Arvedi,Remo Remotti,Angelo Infanti,Giacomo Piperno,Fabio Testi,Sara Armentano,Benito Deotto,Marcello Catania,Silvana Bosi,Elio Veller,Sandro Dori,Adriano Guerri,Stefano Gerrino,Daniel Baldock,Dario Conti,Ivana Lotito,Antonio Randazzo,Robbie Neigeborn,Hilary Edson";;"5.1/10,5.2/10";"PG (for brief rude behavior and sensual images, some language and incidental smoking)";"Drama,Romance,Comedy";"http://www.rottentomatoes.com/m/letters_to_juliet/";"When a young American travels to the city of Verona, home of the star-crossed lover Juliet Capulet of Romeo and Juliet fame, she joins a group of volunteers who respond to letters to Juliet seeking advice about love. When she answers one letter dated 1957, she inspires its author to travel to Italy in search of her long-lost love and sets off a chain of events that will bring a love into both their lives, unlike anything they ever imagined."
"true_blood";"True Blood";"1988 1989 1990";"Apr 28, 1989 Wide";"Frank Kerr,Peter Maris";"Frank Kerr";;"1 hr. 40 min.";;"R";"Drama,Action & Adventure";"http://www.rottentomatoes.com/m/true_blood/";"When a man returns to Brooklyn, he finds his brother a gang member under the leadership of an old rival who framed him for the murder of a policeman ten years prior."
"dogma";"Dogma";"1998 1999 2000";"Nov 12, 1999 Wide";"Kevin Smith";"Kevin Smith";"Ben Affleck,Matt Damon,Linda Fiorentino,Salma Hayek,George Carlin,Jason Lee,Alan Rickman,Chris Rock,Alanis Morissette,Bud Cort,Jason Mewes,Kevin Smith,Jeff Anderson,Janeane Garofalo,Dwight Ewell,Betty Aberlin,Mark Joy,Barrett Hackney,Jared Pfennigwerth,Kitao Sakurai,Brian O'Halloran,Betty Amberlin,Dan Etheridge,Bryan Johnson,Walter Flanagan,Nancy Bach,Armando Rodriguez,Scott Mosier,Benjamin J. Cain Jr.,Richard Baderinwa,Javon Johnson,Derrick Sanders,Guinevere Turner,Jonathan Gordon,Matthew Maher,Robert 'Ratface' Hol...,Jon Gordon";"2 hr. 8 min.";"6.2/10,5.7/10";"R (for strong language including sex-related dialogue, violence, crude humor and some drug content)";"Comedy";"http://www.rottentomatoes.com/m/dogma/";"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. In what can only be deemed a comedy parable, two renegade fallen angels attempt to jerry-rig the entire cosmological system -- unless a rag-tag group of humans can stop faith. Bethany, the heroine of DOGMA, is a woman who feels her prayers haven't been answered when, out of nowhere, a heralding angel appears in her bedroom and declares her the potential savior of humanity. This,abrupt meeting sets her off on an extraordinary journey of mystery, comedy and suspense as she is transported to a fantastical world of celestial characters and spirited adventure. Along the way she will meet up with a heaven-sent messenger, an apostle with a 2,000 year old beef, a hotheaded demon, a heavenly Muse and two unlikely Prophets known as Jay and Silent Bob as they each discover the power of their own individual faith."
"1031984-pit_and_the_pendulum";"The Pit and the Pendulum";"1960 1961 1962";"Aug 5, 1961 Wide";"Stuart Gordon";"Dennis Paoli";;"1 hr. 37 min.";"6.1/10";"R";"Horror";"http://www.rottentomatoes.com/m/1031984-pit_and_the_pendulum/";"Only loosely based on Edgar Allen Poe's classic short story, this horror film was filmed on location in a spooky Italian castle and tells the convoluted story of a mad priest who devises exquisitely painful ways of getting his victims to confess to dabbling in witchcraft. ~ Sandra Brennan, Rovi"
"1070829-kidnapped";"Kidnapped";"1994 1995 1996";"Nov 5, 1995 Wide";"Ivan Passer";"John Goldsmith,Michael Barlow";;"2 hr. 22 min.";"";"Unrated";"Action & Adventure,Television";"http://www.rottentomatoes.com/m/1070829-kidnapped/";"This adaptation of Robert Louis Stevenson's tale of valor and derring-do is set in the late 18th century during the time that England was ruthlessly trying to vanquish Scotland's bloody bid for independence. Young Scottish nobleman David Balfour would have inherited his family's estate had not his conniving uncle arranged for him to be abducted and put to sea as a slave. There he meets fugitive rebel Alan Breck, and together they have many adventures while trying to return home to claim David's,birthright."
"morgan_2012";"Morgan";"2011 2012 2013";"Jan 7, 2012 Wide";"Michael D. Akers,Michael Akers";"Michael D. Akers,Michael Akers,Sandon Berg";"Leo Minaya,Jack Kesy,Theodore Bouloukos,Madalyn McKay,Darra 'Like Dat' Boy...,Benjamin Budd,Dane Anton,Omar Gonzalez,Darra Boyd,Thedore Bouloukos";"1 hr. 29 min.";;"Unrated";"Drama,Romance,Art House & International,Gay & Lesbian";"http://www.rottentomatoes.com/m/morgan_2012/";"Promising athlete Morgan strives to remain active after being paralyzed in a bike race, and convinces his new love interest Dean to train him to compete in the same race that nearly killed him. Later, when Dean begins to sense that Morgan would sooner risk death than lose the race, he leaves. Now torn between his desire to win and his need for love, Morgan attempts to summon the courage to face his fears, and find out what he's really made of."
"david_2011";"David";"2010 2011 2012";"Sep 9, 2011 Limited";"Patrick Daly,Joel Fendelman";"Patrick Daly,Joel Fendelman";;;"";"Unrated";"Drama";"http://www.rottentomatoes.com/m/david_2011/";"Starring Maz Jobrani, David tells the story of Daud, a religious Muslim boy growing up in Brooklyn, New York. Through inadvertent circumstances he develops a friendship with an orthodox Jewish boy who mistakes Daud for being Jewish. David is a coming of age story at heart about Identity and the many ways it can bring us together as well as break us apart. -- (C) Official Site"
"a_hole_in_my_heart";"A Hole In My Heart (Un Creux Dans Mon Coeur)";"2014 2015 2016";"Apr 17, 2015 Wide";"Mees Peijnenburg";"Mees Peijnenburg";;;;"Unrated";"Drama,Art House & International,Special Interest";"http://www.rottentomatoes.com/m/a_hole_in_my_heart/";""
"invisible_ray";"The Invisible Ray";"1935 1936 1937";"Jan 1, 1936 Wide";"Lambert Hillyer";"John Colton";;;"6.4/10";"Unrated";"Horror,Mystery & Suspense,Classics,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/invisible_ray/";"The last of Universal's three Boris Karloff-Bela Lugosi teamings of the mid-1930s, The Invisible Ray is dominated by Karloff as Dr. Janos Rukh, the inventor of a laser-like heat ray. Despite the scoffing of his colleagues, Rukh intends to use the ray for the benefit of mankind, but first he requires a new element called 'Radium X' to perfect his invention. Before long, he has embarked upon an expedition to Africa in search of a radium source, accompanied by his beautiful young wife Diane,(Frances Drake), handsome young scientist Ronald Drake (Frank Lawton) and financiers Sir Francis and Lady Arabella Stevens (Walter Kingsford, Beulah Bondi). His system poisoned by increased exposure to radium, Rukh begins acting strangely, virtually forcing Diane into Ronald's arms. Apparently killed during the expedition, Rukh is actually alive, dementedly determined to use his 'invisible' radium ray to do away with all his enemies. Soon he is able to kill with the mere touch of his hand, and this is how he disposes of his severest critic (and greatest supporter), humanitarian doctor Benet (Bela Lugosi). Rukh later tries to kill Diane as well but is unable to go through with it. The mad doctor meets his Waterloo when he is confronted by his own avenging-angel mother (Violet Kemble-Cooper). Not as lively as previous Karloff-Lugosi efforts, The Invisible Ray is nonetheless an effective melodrama."
"willow_creek";"Willow Creek";"2013 2014 2015";"Jun 6, 2014 Limited";"Bobcat Goldthwait,Bob Goldthwait";"Bobcat Goldthwait,Bob Goldthwait";"Alexie Gilmore,Bryce Johnson,Laura Montagna,Bucky Sinister,Timmy Red,Steven Streufert,Shaun White,Nita Rowley,Tom Yamarone,Troy Andrews";"1 hr. 20 min.";"6.5/10,6/10";"Unrated";"Horror";"http://www.rottentomatoes.com/m/willow_creek/";"Described by Jimmy Kimmel as 'Scary and the Hendersons' and by writer-director Bobcat Goldthwait himself as 'The Blair-Squatch Project,' found footage movie Willow Creek is a radical departure in Goldthwait's career after directing a string of black comedies (World's Greatest Dad, God Bless America). In the great American tradition of people venturing into the woods and encountering absolutely pants-wetting terror, what starts as two dorks with a video camera having a lark in a national park,metastasizes into something much deeper, darker, and queasier. Set in Humboldt County, California, Willow Creek centers on Jim (Bryce Johnson, Pretty Little Liars) a Bigfoot believer whose idea of a romantic getaway is to head deep into Six Rivers National Forest in Northern California, video camera in tow, trying to shoot his own Bigfoot footage at the site of the Patterson-Gimlin film. That 1967 fragment of footage purporting to show Sasquatch striding along a dry riverbed became a key artifact in the cryptozoology community, and Jim dreams of nothing more than setting foot on the actual location where it was shot. His long-suffering girlfriend, Kelly (Alexie Gilmore, World's Greatest Dad), agrees to tag along for the ride, despite the fact that she thinks Bigfoot has about as much chance of being real as leprechauns. (c) MPI Dark Skies"
