"Id";"Name";"Year";"Release Date";"Director";"Creator";"Actors";"Cast";"Language";"Country";"Duration";"RatingValue";"RatingCount";"ReviewCount";"Genre";"Filming Locations";"Description"
"tt3268668";"Captive";"2015";"18 September 2015 (USA)";"Jerry Jameson";"Brian Bird,Ashley Smith";"Kate Mara,David Oyelowo,Mimi Rogers";"Kate Mara,Mimi Rogers,Leonor Varela,Michael Kenneth Williams,David Oyelowo,Jessica Oyelowo,Chris Matheny,Michael Mercaldi,Matt Lowe,Leon Pridgen,Melissa Eastwood,J. Karen Thomas,E. Roger Mitchell,Johanna Jowett,Fred Galle";"English";"USA";"97 min";"5.9";"478";"11 user,29 critic";"Crime,Drama,Thriller";"North Carolina, USA";"A single mother struggling with drug addiction is taken hostage in her own apartment by a man on the run who has broken out of jail and murdered the judge assigned to his case."
"tt0031397";"Gulliver's Travels";"1939";"22 December 1939 (USA)";"Dave Fleischer";"Jonathan Swift,Edmond Seward";"Jessica Dragonette,Lanny Ross,Pinto Colvig";"Jessica Dragonette,Lanny Ross";"English";"USA";"76 min";"6.8";"2,607";"52 user,32 critic";"Animation,Adventure,Family";;"Gulliver washes ashore on Lilliput and attempts to prevent war between that tiny kingdom and its equally-miniscule rival, Blefiscu, as well as smooth the way for the romance between the ..."
"tt0082083";"Blood Beach";"1980";"28 January 1981 (USA)";"Jeffrey Bloom";"Jeffrey Bloom,Jeffrey Bloom";"David Huffman,Marianna Hill,Burt Young";"David Huffman,Marianna Hill,Burt Young,Otis Young,Lena Pousette,John Saxon,Darrell Fetty,Stefan Gierasch,Eleanor Zee,Pamela McMyler,Harriet Medin,Mickey Fox,Laura Burkett,Marleta Giles,Jacqueline Randall";"English";"USA";"92 min";"4.3";"1,450";"45 user,40 critic";"Comedy,Horror,Sci-Fi";"Santa Monica, California, USA";"Something or someone is attacking people one by one on the beach. Some of them are mutilated, but most of them are sucked into the sand, disappearing without a trace. What is the creature ..."
"tt2974902";"Zoey to the Max";"2015";"24 February 2015 (USA)";"Jim Valdez";"Mario Ponce,Jim Valdez";"Cassidy Mack,Grant Bowler,Amy Smart";"Cassidy Mack,Grant Bowler,Amy Smart,Boyd Kestner,Duke Stone,Audrie Powell,Mike Cionni,Zachary Lundin,Robert Adamson,Megan Griffey,Lindsay Seim,Nicole Zeoli,Mackenzie Astin,Bethany Hatsios,Griffin Bain";"English";"USA";"86 min";"4.9";"8";;"Family";"Palm Springs, California, USA";"Zoey, a thirteen year old foster child, watches her foster family's dog get stolen while she's in charge! The criminals, a pair of Home-Alone-like thugs, are after the mutt because he is a ..."
"tt2350954";"Santa's Summer House";"2012";;"David DeCoteau";"Andrew Helm";"Cynthia Rothrock,Gary Daniels,Daniel Bernhardt";"Cynthia Rothrock,Gary Daniels,Daniel Bernhardt,Kathy Long,Christopher Mitchum,Elijah Adams,Yung Woo Hwang,Jessica Morris,Rachel Rosenstein";"English";"USA";"90 min";"3.6";"122";"3 user,3 critic";"Family";"Malibu, California, USA";"90s Action Stars stumble onto Santa's Summer Beach house!"
"tt0040369";"Fort Apache";"1948";"14 June 1948 (Brazil)";"John Ford";"Frank S. Nugent,James Warner Bellah";"John Wayne,Henry Fonda,Shirley Temple";"John Wayne,Henry Fonda,Shirley Temple,Pedro Armendáriz,Ward Bond,George O'Brien,Victor McLaglen,Anna Lee,Irene Rich,Dick Foran,Guy Kibbee,Grant Withers,Jack Pennick,Ray Hyke,Movita";"English,Spanish";"USA";"125 min";"7.6";"11,718";"77 user,53 critic";"Western";"Monument Valley, Arizona, USA";"At Fort Apache, an honorable and veteran war captain finds conflict when his regime is placed under the command of a young, glory hungry lieutenant colonel with no respect for the local Indian tribe."
"tt0486576";"Fantastic 4: Rise of the Silver Surfer";"2007";"15 June 2007 (USA)";"Tim Story";"Don Payne,Mark Frost";"Ioan Gruffudd,Jessica Alba,Chris Evans";"Ioan Gruffudd,Jessica Alba,Chris Evans,Michael Chiklis,Julian McMahon,Kerry Washington,Andre Braugher,Laurence Fishburne,Doug Jones,Beau Garrett,Brian Posehn,Zach Grenier,Dawn Chubai,Chris Gailus,Kevin McNulty";"English,Japanese,Chinese,Arabic";"USA,Germany,UK";"92 min";"5.6";"199,450";"432 user,258 critic";"Action,Adventure,Fantasy";"Pemberton, British Columbia, Canada";"The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus."
"tt3844362";"The Overnight";"2015";"19 June 2015 (USA)";"Patrick Brice";"Patrick Brice";"Adam Scott,Taylor Schilling,Jason Schwartzman";"Adam Scott,Taylor Schilling,R.J. Hermes,Kyle Field,Sarah DeVincentis,Sophia Alison,Ally Anderson,Nancy Dillon,Avalon Economon,Abbie Gill,Gail Honeystein,Bit Kernodle,Bianca Rodriguez,Frankie Scott,Asya Vartanian";"English";"USA";"79 min";"6.3";"3,686";"24 user,97 critic";"Comedy,Mystery";"Los Angeles, California, USA";"Alex, Emily, and their son, RJ, are new to Los Angeles. A chance meeting at the park introduces them to the mysterious Kurt, Charlotte, and Max. A family 'playdate' becomes increasingly interesting as the night goes on."
"tt0101538";"Campfire Tales";"1991";"1991 (Hungary)";"William Cooke,Paul Talbot";"William Cooke,Paul Talbot";"Gunnar Hansen,Robin Roberts,Tres Holton";"Gunnar Hansen,Robin Roberts,Tres Holton,Courtney Ballard,Lora Podell,H. Ray York,Johnny Tamblyn,Jeff Jordan,David Avin,Kevin Draine,Michael R. Smith,Terrill Douglas,Bob Gonzalez,Walter Kaufmann,Paul Kaufmann";"English";"USA";"88 min";"4.4";"173";"9 user,4 critic";"Horror";"Columbia, South Carolina, USA";"A grizzled derelict tells a quartet of horror tales to a trio of young campers."
"tt0063350";"Night of the Living Dead";"1968";"1 October 1968 (USA)";"George A. Romero";"John A. Russo,George A. Romero";"Duane Jones,Judith O'Dea,Karl Hardman";"Duane Jones,Judith O'Dea,Karl Hardman,Marilyn Eastman,Keith Wayne,Judith Ridley,Kyra Schon,Charles Craig,S. William Hinzman,George Kosana,Frank Doak,Bill 'Chilly Billy' Cardille,A.C. McDonald,Samuel R. Solito,Mark Ricci";"English";"USA";"96 min";"8.0";"82,377";"574 user,277 critic";"Horror";"USA";"A group of people hide from bloodthirsty zombies in a farmhouse."
"tt4397052";"Fear No Fruit";"2015";"11 March 2015 (USA)";"Mark Brian Smith";"Mark Brian Smith";;;"English";"USA";"97 min";"8.0";"21";"1 user,5 critic";"Documentary,Biography,Family";;"The film chronicles Frieda Caplan's rise from being the first woman entrepreneur on the L.A. Wholesale Produce Market in the 1960s, to transforming American cuisine by introducing over 200 ..."
"tt1023114";"The Way Back";"2010";"21 January 2011 (USA)";"Peter Weir";"Keith R. Clarke,Slavomir Rawicz";"Jim Sturgess,Ed Harris,Colin Farrell";"Dragos Bucur,Colin Farrell,Ed Harris,Alexandru Potocean,Saoirse Ronan,Gustaf Skarsgård,Mark Strong,Jim Sturgess,Sebastian Urzendowsky,Zachary Baharov,Sally E. Brunski,Igor Gnezdilov,Dejan Angelov,Stanislav Pishtalov,Mariy Grigorov";"English,Russian,Polish";"USA,United Arab Emirates,Poland";"133 min";"7.3";"82,023";"154 user,214 critic";"Adventure,Drama,History";"Morocco";"Siberian gulag escapees travel 4,000 miles by foot to freedom in India."
"tt2587366";"Sox";"2013";"11 July 2013 (USA)";"J. Horton";"Camara Davis,Derek Hockenbrough";"David DeLuise,Kerry Lynne Feirman,Jamison Haase";"David DeLuise,Kerry Lynne Feirman,Jamison Haase,J. Horton,Ace Hunter,Andrew Lauer,Burl Moseley,Ashley Noel,Robert Parks-Valletta,Donna Pieroni,Aidan Potter,Veronica Rodriguez,Steve Snyder,Anton Starkman";"English";"USA";"85 min";"4.5";"41";"1 user,2 critic";"Comedy,Family";;"A new family is having difficulty adjusting, when an adorable dog comes into their life. Once his special powers are discovered, the local dog catcher and the (F.B.D.I) Federal Bureau of Dog Investigation will stop at nothing to get him."
"tt0412019";"Broken Flowers";"2005";"26 August 2005 (USA)";"Jim Jarmusch";"Jim Jarmusch,Bill Raden";"Bill Murray,Jessica Lange,Sharon Stone";"Bill Murray,Julie Delpy,Heather Simms,Brea Frazier,Jarry Fall,Korka Fall,Saul Holland,Zakira Holland,Niles Lee Wilson,Jeffrey Wright,Meredith Patterson,Jennifer Rapp,Nicole Abisinio,Ryan Donowho,Alexis Dziena";"English";"USA,France";"106 min";"7.2";"77,606";"517 user,231 critic";"Comedy,Drama,Mystery";"Riverdale, Morris County, New York, USA";"As the extremely withdrawn Don Johnston is dumped by his latest woman, he receives an anonymous letter from a former lover informing him that he has a son who may be looking for him. A freelance sleuth neighbor moves Don to embark on a cross-country search for his old flames in search of answers."
"tt0245803";"Bulletproof Monk";"2003";"16 April 2003 (USA)";"Paul Hunter";"Ethan Reiff,Cyrus Voris";"Yun-Fat Chow,Seann William Scott,Jaime King";"Yun-Fat Chow,Seann William Scott,Jaime King,Karel Roden,Victoria Smurfit,Marcus Jean Pirae,Mako,Roger Yuan,K.C. Collins,Sean Bell,Kishaya Dudley,Rob Archer,Mauricio Rodas,Bayo Akinfemi,Russell Yuen";"English,Tibetan,Panjabi,German";"USA,Canada";"104 min";"5.5";"40,892";"179 user,125 critic";"Action,Comedy,Fantasy";"Loblaws Warehouse, Toronto, Ontario, Canada";"Based on the very underground comic book, a Tibetan monk becomes a mentor to a young street kid whom he can teach to protect a scroll."
"tt2109184";"Paranormal Activity 4";"2012";"19 October 2012 (USA)";"Henry Joost,Ariel Schulman";"Christopher Landon,Chad Feehan";"Stephen Dunham,Katie Featherston,Matt Shively";"Katie Featherston,Kathryn Newton,Matt Shively,Aiden Lovekamp,Brady Allen,Stephen Dunham,Alexondra Lee,Georgica Pettus,Alisha Boe,Brendon Eggertsen,Constance Esposito,Ty Dawson,Jonah Pasco,Rightor Doyle,Tamara Bersane";"English";"USA";"88 min";"4.6";"47,105";"244 user,247 critic";"Horror";"Henderson, Nevada, USA";"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in."
"tt2656588";"Buzzard";"2014";"6 March 2015 (USA)";"Joel Potrykus";"Joel Potrykus";"Joshua Burge,Joel Potrykus,Teri Ann Nelson";"Joshua Burge,Joel Potrykus,Teri Ann Nelson,Jason Roth,Joe Anderson,Alan Longstreet,Scott Baisden,Trpl Blk,Katie Call,Michael Cunningham,Crystal Hilliard,Chris Kotcher,Lisa Mueller,Abi Obisesan,Michael Saunders";"English";"USA";"97 min";"6.3";"762";"7 user,68 critic";"Comedy,Drama";;"Paranoia forces small-time scam artist Marty to flee his hometown and hide out in a dangerous Detroit. With nothing but a pocket full of bogus checks, his Power Glove, and a bad temper, the horror metal slacker lashes out."
"tt1823672";"Chappie";"2015";"6 March 2015 (USA)";"Neill Blomkamp";"Neill Blomkamp,Terri Tatchell";"Sharlto Copley,Dev Patel,Hugh Jackman";"Sharlto Copley,Dev Patel,Ninja,Yo-Landi Visser,Jose Pablo Cantillo,Hugh Jackman,Sigourney Weaver,Brandon Auret,Johnny Selema,Anderson Cooper,Maurice Carpede,Jason Cope,Kevin Otto,Chris Shields,Bill Marchant";"English";"USA,Mexico";"120 min";"6.9";"135,929";"571 user,352 critic";"Action,Crime,Sci-Fi";"Johannesburg, South Africa";"In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself."
"tt2496400";"Ten";"2014";"2014 (USA)";"Sophia Cacciola,Michael J. Epstein";"Michael J. Epstein,Sarah Wait Zaranek";"Jade Sylvan,Molly Carlisle,Molly Devon";"Jade Sylvan,Molly Carlisle,Molly Devon,Karin Webb,Kerri Lynch,Leah Principe,Rachel Leah Blumenthal,Susannah Plaster,Porcelain Dalya,Sophia Cacciola,Richard Bouchard,Seth Chatfield,David Joseph Clarke,Glenn di Benedetto,Michael J. Epstein";"English";"USA";"83 min";"6.3";"673";"10 user,17 critic";"Adventure,Horror,Mystery";"Barrington, Rhode Island, USA";"Ten women find themselves in a vacant mansion on Spektor Island in December, 1972. Each believes she's traveled to the house on business, but they all agree that something seems strange. ..."
"tt0106308";"Army of Darkness";"1992";"19 February 1993 (USA)";"Sam Raimi";"Sam Raimi,Ivan Raimi";"Bruce Campbell,Embeth Davidtz,Marcus Gilbert";"Bruce Campbell,Embeth Davidtz,Marcus Gilbert,Ian Abercrombie,Richard Grove,Timothy Patrick Quill,Michael Earl Reid,Bridget Fonda,Patricia Tallman,Ted Raimi,Deke Anderson,Bruce Thomas,Sara Shearer,Shiva Gordon,Billy Bryan";"English";"USA";"81 min";"7.6";"117,901";"592 user,207 critic";"Comedy,Fantasy,Horror";"Acton, California, USA";"A man is accidentally transported to 1300 A.D., where he must battle an army of the dead and retrieve the Necronomicon so he can return home."
"tt0105256";"Rich in Love";"1992";"5 March 1993 (USA)";"Bruce Beresford";"Josephine Humphreys,Alfred Uhry";"Albert Finney,Jill Clayburgh,Kathryn Erbe";"Albert Finney,Jill Clayburgh,Kathryn Erbe,Kyle MacLachlan,Piper Laurie,Ethan Hawke,Suzy Amis,Alfre Woodard,Leon Pridgen,Dave Hager,Ramona Ward,Wayne Dehart,D.L. Anderson,Jennifer Banco,Anthony Burke";"English";"USA";"105 min";"6.2";"642";"13 user,10 critic";"Drama";"Charleston, South Carolina, USA";"Charleston, South Carolina. The Odoms have lived a life of the traditions of the American south in their longtime, large family beach front home. That tradition is turned upside down when ..."
"tt3112900";"Salomé";"2013";"21 September 2014 (UK)";"Al Pacino";"Oscar Wilde";"Kevin Anderson,Jessica Chastain,Ralph Guzzo";"Kevin Anderson,Jessica Chastain,Ralph Guzzo,Roxanne Hart,Al Pacino,Phillip Rhys,Steve Roman,Joe Roseto,Jack Stehlin";"English";"USA";"81 min";"7.2";"671";"2 user,4 critic";"Drama";;"The Biblical story of Salome, a girl who agrees to perform the 'dance of the seven veils' in return for John the Baptist's head on a silver platter."
"tt1294688";"Last Night";"2010";"16 February 2011 (France)";"Massy Tadjedin";"Massy Tadjedin";"Keira Knightley,Sam Worthington,Eva Mendes";"Keira Knightley,Sam Worthington,Guillaume Canet,Eva Mendes,Daniel Eric Gold,Scott Adsit,Griffin Dunne,Stephanie Romanov,Anson Mount,Stephen Mailer,John Treacy Egan,Justine Cotsonas,Karen Pittman,Jon Norman Schneider,Chriselle Almeida";"English";"USA,France";"93 min";"6.6";"36,757";"77 user,153 critic";"Drama,Romance";"Manhattan, New York City, New York, USA";"The story follows a married couple, apart for a night while the husband takes a business trip with a colleague to whom he's attracted to. While he's resisting temptation, his wife encounters her past love."
"tt4661600";"Sanjay's Super Team";"2015";"25 November 2015 (USA)";"Sanjay Patel";;;;"English";"USA";;;;;"Animation,Short";;"Bored with his father's meditation, a young Indian boy daydreams of Hindu gods as superheroes."
"tt0814075";"Deliver Us from Evil";"2006";"22 February 2007 (Netherlands)";"Amy Berg";"Amy Berg";"Oliver O'Grady,Thomas Doyle,Adam";"Adam,Jeff Anderson,Pope Benedict XVI,Monsignor Cain,Case Degroot,Jane Degroot,Thomas Doyle,Mary Gail Frawley-O'Dea,Bill Hodgman,Anne Jyono,Bob Jyono,Maria Jyono,Frank Keating,Roger Mahony,John Manly";"English";"USA";"101 min";"8.0";"7,621";"54 user,60 critic";"Documentary,Crime";"Old Library, Trinity College, Dublin, County Dublin, Ireland";"Documentary about Father Oliver O'Grady, a Catholic priest who was relocated to various parishes around the United States during the 1970s in an attempt by the Catholic Church to cover up his rape of dozens of children."
"tt0300051";"Jersey Girl";"2004";"26 March 2004 (USA)";"Kevin Smith";"Kevin Smith";"Ben Affleck,Liv Tyler,Raquel Castro";"Betty Aberlin,Matt McFarland,Sarah Stafford,Paulie Litt,Christian Fan,Victor Chavez,William Mace,Raquel Castro,Ben Affleck,Jennifer Schwalbach Smith,Jennifer Lopez,George Carlin,Stephen Root,Mike Starr,S. Epatha Merkerson";"English";"USA";"102 min";"6.2";"51,492";"356 user,161 critic";"Comedy,Drama,Romance";"New Jersey, USA";"After his career is sidelined from an unexpected tragedy and a personal blowup, a single man must take care of his precocious daughter."
"tt0103239";"Wedlock";"1991";"5 September 1991 (Germany)";"Lewis Teague";"Broderick Miller";"Rutger Hauer,Mimi Rogers,Joan Chen";"Rutger Hauer,Mimi Rogers,Joan Chen,James Remar,Stephen Tobolowsky,Basil Wallace,Grand L. Bush,Denis Forest,Glenn Plummer,Belle Avery,Ismael 'East' Carlo,Ed Crick,Zaid Farid,Richard Gilbert-Hill,Colin Hamilton";"English";"USA,UK";"101 min";"5.8";"6,067";"21 user,15 critic";"Action,Crime,Drama";"Los Angeles River, California, USA";"A male prison escapee heads for his hidden loot electronically attached to a female prisoner."
"tt0387575";"Seed of Chucky";"2004";"12 November 2004 (USA)";"Don Mancini";"Don Mancini,Don Mancini";"Jennifer Tilly,Brad Dourif,John Waters";"Brad Dourif,Jennifer Tilly,Billy Boyd,Redman,Hannah Spearritt,John Waters,Keith-Lee Castle,Steve West,Tony Gardner,Jason Flemyng,Nicholas Rowe,Stephanie Chambers,Simon James Morgan,Bethany Simons-Danville,Rebecca Santos";"English,Japanese";"Romania,USA,UK";"87 min";"4.9";"26,943";"211 user,148 critic";"Comedy,Horror,Thriller";"USA";"Chuck (Brad Dourif) and Tiff (Jennifer Tilly) return, resurrected by their son (Billy Boyd), and hit Hollywood in the fifth film of the CHILD'S PLAY series."
"tt0118571";"Air Force One";"1997";"25 July 1997 (USA)";"Wolfgang Petersen";"Andrew W. Marlowe";"Harrison Ford,Gary Oldman,Glenn Close";"Harrison Ford,Gary Oldman,Glenn Close,Wendy Crewson,Liesel Matthews,Paul Guilfoyle,Xander Berkeley,William H. Macy,Dean Stockwell,Tom Everett,Jürgen Prochnow,Donna Bullock,Michael Ray Miller,Carl Weintraub,Elester Latham";"English,Russian";"USA,Germany";"124 min";"6.4";"136,808";"392 user,140 critic";"Action,Adventure,Drama";"Beverly Hills, California, USA";"Hijackers seize the plane carrying the President of the United States and his family, but he - an ex-soldier - works from hiding to defeat them."
"tt0091474";"Manhunter";"1986";"15 August 1986 (USA)";"Michael Mann";"Thomas Harris,Michael Mann";"William Petersen,Kim Greist,Joan Allen";"William Petersen,Kim Greist,Joan Allen,Brian Cox,Dennis Farina,Tom Noonan,Stephen Lang,David Seaman,Benjamin Hendrickson,Michael Talbott,Dan Butler,Michele Shay,Robin Moseley,Paul Perri,Patricia Charbonneau";"English";"USA";"119 min";"7.2";"46,903";"447 user,121 critic";"Crime,Mystery,Thriller";"Atlanta, Georgia, USA";"Former FBI profiler Will Graham returns to service to pursue a deranged serial murderer named 'the Tooth Fairy' by the media."
"tt1742336";"Your Sister's Sister";"2011";"29 June 2012 (UK)";"Lynn Shelton";"Lynn Shelton";"Mark Duplass,Emily Blunt,Rosemarie DeWitt";"Michael Harring,Mark Duplass,Mike Birbiglia,Emily Blunt,Jason Dodson,Pete Erickson,Kathryn Lebo,Evan Mosher,Jennifer Maas,Jeanette Maus,Dori Hana Scherer,Steve Snoey,Dusty Warren,Seth Warren,Mel Eslyn";"English";"USA";"90 min";"6.7";"19,744";"60 user,166 critic";"Comedy,Drama";"Anacortes, Washington, USA";"Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days."
