"sixth_sense";"The Sixth Sense";"1998 1999 2000";"Aug 6, 1999 Wide";"M. Night Shyamalan";"M. Night Shyamalan";"Haley Joel Osment,Bruce Willis,Toni Collette,Olivia Williams,Donnie Wahlberg,Trevor Morgan,Glenn Fitzgerald,Mischa Barton,Bruce Norris,Peter Tambakis,Michael Higgins,Jeffry Zubernis,Greg Wood,Angelica Torn,Lisa Summerour,Firdous Bamji,Samia Shoaib,Hayden Saunier,Janis Dardaris,Neill Hartley,Sarah Ripard,Heidi Fischer,KaDee Strickland,Michael J. Lyons,Samantha Fitzpatrick,Holly Rudkin,Kate Kearney Patch,Marilyn Shanok,M. Night Shyamalan,Wes Heywood,Nico Woulard,Jodi Dawson,Tony Donnelly,Ronnie Lea,Carlos X. Lopez,Gino Inverso,Ellen Sheppard,Tom McLaughlin,Candy Aston-Dennis,Patrick F. McDade,Jose L. Roderiguez";"1 hr. 45 min.";"7.6/10,7.2/10";"PG-13 (for intense thematic material and violent images.)";"Mystery & Suspense";"http://www.rottentomatoes.com/m/sixth_sense/";"In this chilling psychological thriller, eight-year-old Cole Sear is haunted by a dark secret: He is visited by ghosts. A helpless and reluctant channel, Cole is terrified by threatening visitations from those with unresolved problems who appear from the shadows. Confused by his paranormal powers, Cole is too young to understand his purpose and too terrified to tell anyone about his torment, except child psychologist Dr. Malcolm Crowe. As Dr. Crowe tries to uncover the ominous truth about Cole's,supernatural abilities, the consequence for client and therapist is a jolt that awakens them both to something harrowing -- and unexplainable."
"megamind_the_button_of_doom";"Megamind: The Button of Doom";"2010 2011 2012";"Feb 25, 2011 Wide";"Simon J. Smith,Simon Smith";"Alan Schoolcraft,Brent Simons";;;;"PG";"Action & Adventure,Animation,Comedy,Kids & Family,Science Fiction & Fantasy,Special Interest";"http://www.rottentomatoes.com/m/megamind_the_button_of_doom/";"The new protector of Metro City faces the one foe that could cut his heroic reign short in this companion adventure to the hit animated feature Megamind. The diabolical items cluttering their evil lair no longer of use, Megamind (Will Ferrell) and Minion (David Cross) decide that everything must go -- everything except the Death Ray, of course. Meanwhile, Megamind reveals to the people of Metro City that he's created a special suit that gives him all of Metro Man's powers, and that he will use,it to keep the city safe and secure. Later, while sifting through the items that didn't sell, Megamind stumbles across a mysterious red button, and pushes it. Suddenly, a forgotten robot named Mega-Megamind appears. Mistaking Megamind for Metro Man, it launches an all out attack on the wisecracking hero and his terrified sidekick. When Mega-Megamind proves to be an exceptional opponent, the only hope for ending the massive robot's rampage of destruction is to unleash another, much smaller robot that Minion had secretly stored for safe keeping."
"1022370-unfaithfully_yours";"Unfaithfully Yours";"1983 1984 1985";"Feb 10, 1984 Wide";"Howard Zieff";"Barry Levinson,Valerie Curtin,Robert Klane";;"1 hr. 36 min.";"4.1/10";"PG";"Comedy,Romance";"http://www.rottentomatoes.com/m/1022370-unfaithfully_yours/";"A renowned orchestra conductor comes to believe -- incorrectly -- that his wife is having an affair with a musician. Consumed with jealousy, he makes plans to murder his wife, but things go less smoothly than expected. This comedy is a remake of the 1948 Preston Sturges classic."
"air_america";"Air America";"1989 1990 1991";"Aug 10, 1990 Wide";"Roger Spottiswoode";"John Eskow,Richard Rush";"Mel Gibson,Robert Downey Jr.,Nancy Travis,Ken Jenkins,David Marshall Grant,Lane Smith,Art LaFleur,Ned Eisenberg,Marshall Bell,David Bowe,Burt Kwouk,Tim Thomerson,Harvey Jason,Sinjai Hongthai,Natta Nantatani,Natta Nantatanti,Purin Panichpan,Yani Tramod,Chanarong Suwanapa,Chet Vimol,Ernie Lively,Burke Byrnes,Wasan Uttamayodhin,Greg Kean,Roger Welty,Wasun Uttamayodhin,Meesak Naakkarat,Art La Fleur";"1 hr. 53 min.";"3.4/10";"R (adult situations/language, violence)";"Action & Adventure,Comedy";"http://www.rottentomatoes.com/m/air_america/";"Mel Gibson and Robert Downey Jr. play a couple of what-the-hell flyboys flying contraband to Laos during the Vietnam War. Gibson doesn't seem to care about anything but the 'guts and glory' aspects of the job, but Downey has serious questions about the moral implications of their mission. When a Laotian general expresses more concern over the wellbeing of an opium shipment than the men who are risking life and limb to fly it in, Gibson comes around to Downey's way of thinking. By film's end,,Gibson is stuck in one of those character-building dilemmas so common to films of this nature: should he deliver his cache of weaponry, or should he dump it all to rescue a bunch of refugees?"
"1008415-glory";"Glory";"1988 1989 1990";"Dec 15, 1989 Wide";"Edward Zwick,Richard Zwick";"Kevin Jarre,Marshall Herskovitz";"Matthew Broderick,Denzel Washington,Cary Elwes,Morgan Freeman,Andre Braugher,Jihmi Kennedy,John Finn,Donovan Leitch,Alan North,Bob Gunton,Cliff De Young,Christian Baskous,RonReaco Lee,Jay O Sanders,Raymond St. Jacques,Ray Godshall Jr.,Jane Alexander,JD Cullum,Richard Riehle,Daniel Jenkins,Peter Michael Goetz,Abdul Salaam El Raza...,Pete Munro,Benji Wilhoite,Ethan Phillips,Mark A. Levy,Randell Haynes,Afemo Omilami,Keith Noble,Dan Biggers,Marc Gowan,Raymond Godshall Jr.,Bob Minor,Joan Riordan,Saundra Franks,Mark Margolis,Mark A. Jones,Paul Desmond,Richard Wright,Chad Dowdell,Lance Norris,Freddie Fields,Michael Smith Guess,Abdul Salaam El Razz...";"2 hr. 2 min.";"7.9/10,7.4/10";"R";"Drama";"http://www.rottentomatoes.com/m/1008415-glory/";"Glory is a celebration of a little-known act of mass courage during the Civil War. Simply put, the heroes involved have been ignored by history due to racism. Those heroes were the all-black members of the 54th Regiment of the Massachusetts Volunteer Infantry, headed by Col. Robert Gould Shaw (Matthew Broderick), the son of an influential abolitionist (played by an uncredited Jane Alexander). Despite the fact that the Civil War is ostensibly being fought on their behalf, the black soldiers are,denied virtually every privilege and amenity that is matter of course for their white counterparts$% as in armies past and future, they are given the most menial and demeaning of tasks. Still, none of the soldiers quit the regiment when given the chance. The unofficial leaders of the group are gravedigger John Rawlins (Morgan Freeman) and fugitive slave Trip (Denzel Washington), respectively representing the brains and heart of the organization. The 54th acquit themselves valiantly at Fort Wagner, SC, charging a fortification manned by some 1,000 Confederates. Glory was based on Lincoln Kirstein's Lay This Laurel and Peter Burchard's One Gallant Rush$% the latter book was founded on the letters of Col. Robert Gould Shaw, the real-life character played by Matthew Broderick. The film won a Best Supporting Actor Oscar for co-star Denzel Washington, and additional statuettes for Best Cinematography (Freddie Francis) and Sound Recording. ~ Hal Erickson, Rovi"
"nine_months";"Nine Months";"1994 1995 1996";"Jul 14, 1995 Wide";"Chris Columbus";"Chris Columbus,Patrick Braoude";"Hugh Grant,Julianne Moore,Tom Arnold,Joan Cusack,Jeff Goldblum,Robin Williams,Mia Cottet,Joey Simmrin,Alexa PenaVega,Ashley Johnson,Alexa Vega,Charles Martinet,Aislin Roche,Priscilla Alden,Edward Ivory,James M. Brady,Charles A. Martinet,Brendan Columbus,Eleanor Columbus,Anna Barnathan,Zelda Williams,Peter Bankins,Betsy Monroe,Ngaio Bealum,Cynthia Urquhart,Tim Moffet,Mia Liban,Kumar Singh,Amanda Girard,Val Diamond,Jerry Masan,Irene Columbus,Violet Columbus,Brittany Radcliffe,Porscha Radcliffe,Cody Lee Dorkin,Emily Gosnell,Bradley Gosnell,Kristin Davis,Angela Hopkins,Emily Yancy,Hayley Rose Hansen,Shawn Cady,George F. Mauricio,Paul Simon,Frank P. Verducci,Barbara Olson,Morgan Miller,Carol De Pasquale,Bruce Devan,Cheryl Lee Thorup,Clarke Devereux,Tommy Banks,Susan Ilene Johnson,Maureen McVerry,Velina Brown,Joy M. Cook,Sue Murphy,Lee Ann Manley,Diane Amos,Betsy Aidem,Terence McGovern,Geoff Bolt,Gwen Holloway,Terry McGovern,Thomas Webb";"1 hr. 42 min.";"4.4/10,5.1/10";"PG-13";"Comedy";"http://www.rottentomatoes.com/m/nine_months/";"In this lively comedy, the life of a carefree San Francisco yuppie is forever changed when his girlfriend of five years suddenly announces that she is pregnant. Upon hearing the news, Samuel Faulkner, a prominent child psychiatrist, is speechless. He really doesn't want a child, but he simply lacks the guts to tell her this. At night, poor Samuel is tormented by disturbing dreams involving a praying mantis (the females eat the males after copulation!). Their first trip to the doctor does nothing,to reassure them. Dr. Kosevich is a recent immigrant from Russia and unfortunately, has only worked on animals. Rebecca, the mother-to-be, soon begins experiencing mood swings and refuses to allow Samuel to touch her. Eventually she gets sick of her lover's lack of concern and enthusiasm for the impending baby and moves out to stay with her best friend, Gail, and her obnoxious husband, Marty. They have three ultra-bratty kids. Meanwhile, back at Samuel's apartment, his swingin' best friend Sean tries to get Samuel to go out and begin playing the field again. He tries this, but later, when he sees an ultrasound of his baby, he decides to forsake his selfish playboy existence in favor of fatherhood. He then goes to Rebecca to beg her forgiveness. Eventually, he marries her, and changes his apartment to accommodate the rug rat when it comes. On the big day, they race to the hospital where their loopy doctor delivers his very first human baby."
"homefront";"Homefront";"2012 2013 2014";"Nov 27, 2013 Wide";"Gary Fleder";;"Jason Statham,James Franco,Winona Ryder,Kate Bosworth,Frank Grillo,Izabela Vidovic,Clancy Brown,Omar Benson Miller,Rachelle Lefevre,Marcus Hester,Chuck Zito,Pruitt Taylor Vince,Linds Edwards,Craig Austin,Owen Harn,Stuart Greer,Christa Campbell,Amin Joseph,Lance E. Nichols,Michael Traynor,Joe Chrest,Billy Slaughter,Christopher Alan Wea...,Craig Stark,Ritchie Montgomery,Karen Kaia Livers,Raeden Greer,Amber Dawn Landrum,Eddie Matthews,Greg Sproles,Luke Hawx,William Weber,Michael Papajohn,Ronn Surels,Marjorie A. Parker,Nicole Andrews,Kenny Cook,Joshua Brady,Robert Fortner,Carlos Navarro";"1 hr. 40 min.";"4.9/10,4.1/10";"R (for strong violence, pervasive language, drug content and brief sexuality)";"Drama,Action & Adventure,Mystery & Suspense";"http://www.rottentomatoes.com/m/homefront/";"HOMEFRONT is an action movie about a widowed ex-DEA agent who retires to a small town for the sake of his 10-year-old daughter. The only problem is he picked the wrong town. (c) Open Road"
"the_negotiator_the_movie";"The Negotiator: The Movie (Kôshônin: The movie - Taimu rimitto kôdo 10,000 m no zunôsen)";"2009 2010 2011";"Feb 11, 2010 Wide";"Hidetomo Matsuda";;;;;"Unrated";"Drama,Action & Adventure";"http://www.rottentomatoes.com/m/the_negotiator_the_movie/";""
"sinbad_of_the_seven_seas";"Sinbad of the Seven Seas";"1988 1989 1990";"Jan 1, 1989 Wide";"Enzo G. Castellari";;;;"";"PG-13";"Action & Adventure,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/sinbad_of_the_seven_seas/";"In this epic Italian fantasy a muscle-bound Sinbad and his sailors cross the seas to help a young prince regain his throne by battling it out with a powerful, wicked wizard."
"american_reunion_2012";"American Reunion";"2011 2012 2013";"Apr 6, 2012 Wide";"Jon Hurwitz,Hayden Schlossberg";"Adam Herz,Hayden Schlossberg,Jon Hurwitz";"Alyson Hannigan,Jason Biggs,Chris Klein,Thomas Ian Nicholas,Tara Reid,Seann William Scott,Mena Suvari,Eddie Kaye Thomas,Eugene Levy,Shannon Elizabeth,Dania Ramirez,Katrina Bowden,Natasha Lyonne,Justin Isfeld,John Cho,Jennifer Coolidge,Jay Harrington,Ali Cobrin,Chuck Hittinger,Chris Owen,Charlene Amoia,Jesse Malinowski,Robert Hayes,Vik Sahay,Stevie Ray Dallimore,Kim Wall,Neil Patrick Harris,George Christopher B...,Jennifer Bell,Autumn Dial,Rebecca Field,Vince Pisani,Terri James,Jennifer Kober,Raheem Babalola,Valarie Kobrovsky,Benjamin G. Arthur,Hart Turner,Matt Mangum,Molly Cheek,Brian Mahoney,Chad Ochocinco,Zane Wind,Randy Hurwitz,Helenna Santos Levy,Michael Beasley,Pam Green,Joseph Kaiser,Michael May,Logan Van Sickle,Chase Krepp,Maximiliano Wissinge...,John Jason Bailey,Elizabeth Shea Hurwi...,Rod C. Rich,Jenna Willis,Joseph Kaiser,Chad Johnson,Jiyoung Chung";;"5.2/10,5.1/10";"R (for crude and sexual content throughout, nudity, language, brief drug use and teen drinking)";"Comedy,Romance";"http://www.rottentomatoes.com/m/american_reunion_2012/";"In the comedy American Reunion, all the American Pie characters we met a little more than a decade ago return to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn't and that time and distance can't break the bonds of friendship. It was summer 1999 when four small-town Michigan boys began a quest to lose their virginity. In the years that have passed, Jim and Michelle married while Kevin and Vicky said goodbye. Oz and,Heather grew apart, but Finch still longs for Stifler's mom. Now these lifelong friends have come home as adults to reminisce about-and get inspired by-the hormonal teens who launched a comedy legend. -- (C) Universal"
"tall_t";"The Tall T";"1956 1957 1958";"Jan 1, 1957 Wide";"Budd Boetticher";"Elmore Leonard,Burt Kennedy";"Randolph Scott,Richard Boone,Maureen O'Sullivan,Arthur Hunnicutt,Skip Homeier,Henry Silva,John Hubbard,Robert Burton,Robert Anderson,Fred E. Sherman,Christopher Olsen,Chris Olsen";"1 hr. 17 min.";"7.8/10";"Unrated";"Western,Classics";"http://www.rottentomatoes.com/m/tall_t/";"A rancher takes a stagecoach, which is held up by bandits. Everyone but the rancher and the daughter of a copper mine owner is killed. The two survivors are taken as hostages, and while plotting their escape, they fall in love."
"hellboy";"Hellboy";"2003 2004 2005";"Apr 2, 2004 Wide";"Brian Caspe,Corey Johnson,Doug Jones,John Hurt,Karel Roden,Ron Perlman,Rupert Evans,Selma Blair,Guillermo del Toro";"Guillermo del Toro";"Ron Perlman,John Hurt,Selma Blair,Rupert Evans,Karel Roden,Jeffrey Tambor,Ladislav Beran,David Hyde Pierce,Bridget Hodson,Kevin Trainor,Doug Jones,Biddy Hodson,Corey Johnson,Brian Steele,John William Johnson,Brian Caspe,James Babson,Stephen H. Fisher,Garth Cooper,Angus MacInnes,Jim Howick,Mark Taylor,Daniel Aarsman,Bettina Ask,Alvaro Navarro,Emilio Navarro,Rory Copus,Tara Hugo,Richard Haas,Andrea Miltner,Jo Eastwood,Charles Grisham,Jan Holicek,Jeremy Zimmerman,Pavel Cajzl,Andrea Stuart,William Hoyland,Monty L. Simons,Millie Wilke,Bob Sherman,Ellen Savaria,Petr Sekanina,Mille Wilkie,Ales Kosnar,Guy A. Young,Justin Svoboda,Santiago Segura,Albert May,Winter Ave Zoli";;"6.8/10,7/10";"PG-13 (for sci-fi action violence and frightening images)";"Action & Adventure,Horror,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/hellboy/";"Mike Mignola's acclaimed comic book series about a creature from Hades who joins the battle against evil arrives on the screen in vivid form in this adaptation directed by distinctive horror filmmaker Guillermo del Toro. During World War II, the Third Reich has joined forces with the evil Grigori Rasputin (Karel Roden), who has used his occult powers to summon up a young demon from the depth of Hell to be used as the ultimate Axis weapon. However, the demonic creature is captured by American,forces, and put in the care of Professor Broom (John Hurt), the founder of a top-secret organization called the Bureau for Paranormal Research and Defense. Under Broom's tutelage, the creature develops empathy and a desire to do good while his physical powers and paranormal talents are honed to a fine point. Sixty years later, the demon, now known as Hellboy (Ron Perlman), is part of an elite secret defense team alongside Liz Sherman (Selma Blair), a beautiful young woman who can create fire with her mind, and Abe Sapian (Doug Jones), an aquatic humanoid with the power of telepathy. Despite his many years of fighting for right, Hellboy finds himself facing his greatest challenge when the powerful Rasputin returns, determined to bring the demon back to the forces of darkness so that evil may finally rule the world. Hellboy's supporting cast also includes Jeffrey Tambor, Rupert Evans, and Brian Steele. ~ Mark Deming, Rovi"
